subj,F1,F2,F3
221,1.047989768607679,-0.6840395766791711,2.1603449641685133
222,-0.21906716885882738,-0.8842118100512579,1.080632905379884
223,0.15799284800671085,-0.45666571803917483,2.126520263667898
224,0.16153666287534957,0.21465132386592758,-0.8404132344505854
225,1.5005073287099504,-0.25201962745027595,-0.9417022704838615
226,0.1640117928208496,-0.4640823511136091,-2.020415089869433
227,0.3341144345986932,1.0905065263027467,-1.0323949434088182
228,-1.25005418675974,-1.4371915532038124,0.7773835760116815
229,0.9189068999266826,-1.3350918736743884,0.6647575413128453
230,-1.0318668462755451,0.7842303699428023,-0.4569559703923185
231,-0.2730455607375268,0.6076325950938539,-0.4165652589058776
232,2.24582001824496,0.535380145444683,1.2771401068542694
233,-0.1672952394471213,0.23807012088658522,2.163972399923008
234,-1.0216214432880433,-0.29314548830497733,-2.795034382915105
235,1.1620210831901268,-1.7226149015045285,1.9506044130726012
236,-1.1805808108818294,0.23018722775105083,-0.24880697023039566
237,-0.9363630655697455,-0.9614912930583683,1.1097043868127479
238,-0.4430416421340642,0.9715566172131839,1.902683786907023
239,1.8300219933024957,-0.32334537155756155,0.620289850471635
240,0.22627569770776423,1.5205318879096157,-1.5339977771475466
241,-0.18357946264232958,-0.24866847970634282,1.3255096530711814
242,2.516954561473271,1.1026877253035594,-0.5067412591629179
243,0.44021074680943667,-2.7590060974544413,1.3083622419960783
244,0.6698292462624181,-1.0718925942277562,0.18564513469819166
245,-1.615036063047414,-2.3459337747145903,-0.16064576165466987
246,0.20893481711354106,0.4667322955808904,2.758805283997415
247,0.058116328624610476,-3.5021205353050004,3.414066397623316
248,2.364964036446528,-0.7130916275522567,3.3596277383761812
249,0.1549033779444601,1.304454025431401,-0.11972847000767195
250,-1.0744252471198925,-0.425464273226729,0.11063172701787058
251,2.461995673719981,0.14854859976904602,1.856969073296193
252,-0.8438826650669443,-0.6275895044640649,-1.3297102742224924
253,-0.9428826303989736,-0.46035685496072687,0.2713339233697464
254,0.7225385842693529,-0.5766050291916587,1.2595098278914685
255,-0.11497594574429791,0.7011619502082105,1.0029130304283453
256,-0.45427917981719673,1.066845891372886,1.3093181516750947
257,0.5969421090711725,0.08451339491477255,-1.7178233644648462
258,0.004768343252117926,1.661264695689071,-0.3239349719910364
259,0.687559600168907,-1.622286145012686,0.19821477738751486
260,0.6881917390585082,-0.26438622470814044,1.0727381733117898
261,-0.7193642646488919,-1.1286669177943387,-0.3601604275769005
262,3.2875254305251915,1.8626572415157565,-1.0004541248891106
263,-0.5983551681565191,-1.42218774744725,1.0839906157769166
264,2.2961959069087863,-1.2619117188263524,-0.1151610045281418
265,-0.7486514907439173,0.6783239876995832,0.364928605592575
266,1.0465861524724414,-1.71784559154597,-0.6069257756375284
267,-0.5071700082943401,-0.1411298887063575,0.7246532993518044
268,-0.02441467488694055,1.574699054549285,0.3031892259572032
269,0.12151385297834465,-1.3446366053046912,1.5970233922691774
270,1.7041192528853035,-0.8366131941232678,-1.7410186337548237
271,0.017204414388337377,-1.9888799128429735,0.7497613624592134
272,-0.9580086020205505,1.2367785309137647,-0.06595353337052617
273,-0.5721362434096439,1.2613441110012726,0.6672701053414808
274,-0.3489341399254108,0.9285693958837875,1.541625414445327
275,4.235099166885693,2.1928752639417786,2.027553574546135
276,-0.01054264607484577,-0.16168378354532087,0.4714014390726065
277,-0.9585884435215821,-0.0888267405594004,0.9633379475913418
278,0.5592765697797465,0.01267936537795143,2.473517654082443
279,-0.34362847537006164,1.2457917056168706,-0.31509226785055133
280,-0.22453173251631914,-0.5933558092087002,2.994230886018392
281,-1.0736745701395396,0.2739952833302927,-1.136782566745861
282,-0.4249687883751542,0.570755488222801,2.2211419705098248
283,1.0402829782188627,-0.11058767085200583,-0.5245925142805548
284,0.20500230800371866,0.9118666105039865,-0.3436208537337444
285,1.0092714998909043,2.097527403554474,-1.4954946901966255
286,0.016654347546997603,-0.6750562411157705,2.2475154908418715
287,0.7343259511413728,0.36378643250308657,0.19633734764068086
288,-0.02234169696020321,1.2544521619954363,-0.7512023323961197
289,0.9273642344063103,-0.05148443144796647,0.6568255670741432
290,-0.5584084584833732,-0.7133388446989787,-0.5374098825597865
291,1.5589149621981406,0.9939373587199676,-1.645436017672007
292,0.8805882806566888,-0.7615834627895154,1.6628670323983552
293,-0.7718838621091012,-2.300825766960278,-0.11006587703690149
