subj,c_effort,c_death,theta
178,0.18000244766158832,21.92540165440798,0.12005222150923045
179,0.43083187162982,4.559389160443452,0.11802866329091301
180,0.444473047324763,21.655815345106404,0.3936157659122227
181,0.4214117109157384,38.544752994712105,0.20844827260331827
182,0.7555034455796785,21.540516894662225,0.21876451970722424
183,0.5429607727237726,48.929052790954216,0.2269546653844205
184,1.6832258226184194,26.236839605133035,0.10942342200004672
185,0.6381068456481603,1.3720805153821252,0.30111955765535775
186,0.8738544691627639,13.243437740518344,0.11174887300451765
187,0.7726229889516303,21.34527649747094,0.23576881797861166
188,1.7968689833076288,25.295320296831257,0.1169645495642906
189,0.9221158079657518,21.292734379597785,0.11675473212491606
190,0.44913470628254587,25.74823001044499,0.2578176749674413
191,0.9270940770012193,12.357177409857194,0.22949931962966416
192,0.39411089119464415,1.3149327458557039,0.1455265717693575
193,0.36007390821254937,0.9199517505220656,0.12252360586893891
194,0.37472634177137365,44.26868465042179,0.1205900816397841
195,0.5125518105492803,37.00312477476531,0.16573417985406455
196,0.5063862463001196,11.618250301440595,0.39077736699440496
197,0.23547415196540147,0.3208589390059871,0.4004480158399728
198,0.41231951256361515,87.00239159508612,0.20880841321309435
199,0.887781579157095,32.461487287734315,0.12275201848175493
200,0.23390793563062162,4067.363879922797,0.11969189157384467
201,0.3367898384354089,19.79028976008224,0.15847679441132287
202,0.4350784519140084,6.281392760854836,0.12974305014243132
203,0.5768792233757735,72.5171985599195,0.10905535276458651
204,0.40680953531542285,50.762234479983036,0.2517875652704178
205,0.5878990151370563,366.33846749915,0.29710118028227245
206,1.7174018293825246,1.0435449737391296,0.11442689581040372
207,0.9924989507197345,21.99375685848771,0.15279869647780606
208,0.2817033618294036,257.24815264789794,0.17103753359757484
209,0.4356182949733047,28.818069456057856,0.10649885353668381
210,0.29720237824015827,44.1226688143273,0.10452888862228547
211,0.5450310791260078,3.5860349022848266,0.4119588703741289
212,0.36153930361533726,20.953276135553743,0.4751125588053355
213,0.5530847571053191,63.91420525843747,0.12830529795923337
