subj,k,c_death,epsilon
222,0.15386043929364696,0.574136444330906,0.6432180715535554
223,0.1543380256393919,3.0131976279110395,6.959129173359494
224,0.1524303911059264,0.09390858977106915,1.3965675670835136
225,0.15429881772983195,0.21058013918259996,0.9697338014184895
226,0.15366684014565404,1.3316490403312464,0.35493034539711943
227,0.15266101942519514,0.3126744883186707,0.913273809573092
228,0.1524781200124937,0.2675435418063928,0.2560017802406136
229,0.15337664953680386,0.15166081828129774,0.6974493003388694
230,0.1531491398994685,0.4549416098910168,0.6008005590351589
231,0.15228375081030796,0.17008756840294798,0.4847071868884671
232,0.1522311359413728,0.12294857625465591,0.09673317909679177
233,0.15394657287401817,0.22115842113984183,0.5113744343892926
234,0.15318067793068393,0.7775782996942502,1.0690034485560453
235,0.15353401125656058,0.11503321097495058,0.6069106637440651
236,0.1538471356374461,0.348637616206278,0.263878558723909
237,0.15395608897978258,0.30501430170843563,1.227117346488366
238,0.1525064852812984,0.057882678156419926,1.0268238396035916
239,0.15327338012800681,0.15637414264037724,0.3743234051725085
240,0.152446891065234,0.5251451508193615,0.08143204059456109
241,0.15410189897347643,0.19254288612841916,0.7901890788448095
242,0.1538405641667041,0.2599516413479081,0.12821995159697938
243,0.1538772553760363,0.48607570770939906,0.18808220576596063
244,0.15306297068856162,0.24744705328332922,0.9934663891605916
245,0.15451955257809494,0.49440387346144127,0.734122396422918
246,0.15283065746469243,0.6154418967998524,0.40841146796045985
247,0.15301378046796396,0.2323718574731403,0.39035140055663625
248,0.15384994392245824,0.1560162020142037,0.6803269698521011
249,0.1537027655997358,0.12319149545902196,0.4207865565427123
250,0.15367960782396986,0.15121880833481874,0.09256594700900136
251,0.15368112638531867,0.20843349659808924,1.5573798879523644
252,0.15352666962258646,0.11174605496156058,0.29388253131464054
253,0.15360467547193,0.5619494948240903,0.5199897911061562
254,0.1522547613683589,0.11418352334413438,0.045180869274588586
255,0.1527975770736188,0.077656590771083,0.6713878805938437
256,0.1538578019409556,0.3039706746044931,0.8035130414755639
257,0.15218281754638532,2.769506333546443,5.727093698674826
258,0.15370355863019297,0.130218585135792,0.32754610103164383
259,0.15304809450940318,0.8549528105890822,0.27869600151847995
260,0.15367154170561403,0.3595127707013249,0.4406107549751149
261,0.15253747229805645,0.25702574105096077,0.9126355319934173
