subj,k,beta,log_k,log_beta,c_death,log_cd,log_k_z,log_beta_z,log_cd_z
163,0.9288059773487667,5.458910681730904,-0.07385541305847579,1.6972492610117837,37.61847566689913,3.6274953038307762,0.8674339089049755,0.09812475303893553,0.2613898587301391
164,0.39578701266006927,5.158150800509431,-0.9268790592371468,1.6405781432685858,9.39113011663865,2.239765639187959,-0.35138933082527746,-0.029759530173271775,-0.4720928342738494
165,0.18284358517489438,5.887880517993932,-1.6991242174473546,1.7728960887604106,43.34230305697669,3.7691291339897877,-1.4547940838028062,0.2688297034467929,0.3362502337818175
166,1.1431106208421582,3.991994028141478,0.1337531612689273,1.384290862491555,62.25613342996143,4.131257059486519,1.1640706507948997,-0.6080984884252493,0.5276524735499322
167,0.2641066414344933,13.342596374316393,-1.3314023125719425,2.590961652307719,0.4103380601735042,-0.8907739220191345,-0.929383087955507,2.1148799029312526,-2.126735410860056
168,0.6145982205993005,3.5856774922752677,-0.486786524507483,1.276947435911328,19.939739105279106,2.9927146804600873,0.27742677686789247,-0.8503301173823506,-0.07412260667249586
169,0.41830542327726516,3.6738508588972034,-0.8715434355755598,1.3012403923100897,16.600389917267183,2.8094261840786343,-0.27232429622061793,-0.7955105295591701,-0.17099950088886517
170,0.632268686856289,4.855482476111493,-0.4584408377497549,1.5801084739656421,18.08916244457352,2.89531299897513,0.3179278601862753,-0.16621564084905485,-0.1256041375923466
171,0.2524957436443383,3.4243512142913564,-1.3763608872629067,1.2309120272864507,33.028061581670656,3.497357551082651,-0.9936211145377362,-0.9542138145603566,0.192605720306644
172,0.23697974587792486,10.093454872404415,-1.4397806019296533,2.3118871813482316,7.523594222901583,2.0180439789506393,-1.08423691685361,1.485119275247786,-0.589283526806925
173,0.29344284508082863,6.793618720723728,-1.2260723943475282,1.9159837481641548,68.38184374419001,4.225107347056049,-0.7788848541188408,0.5917219188832283,0.5772569198765991
174,0.2537002194815909,5.952730627371633,-1.3716019472547254,1.7838500432518691,44.93267977195055,3.805165364569684,-0.986821412437522,0.29354844333166924,0.35529713616122166
175,0.5398892207994307,7.381915409282427,-0.6163913071369939,1.9990331454907326,1.192951699065782,0.17643065534375627,0.09224396070953611,0.779131539008287,-1.5626658320838518
176,0.38371091594732115,3.29990966109302,-0.9578658329618359,1.1938950926713632,1.1798576848484312,0.16539382514342613,-0.3956640705808543,-1.0377463852679778,-1.5684993342016074
177,0.4317328798943966,2.9062604469229987,-0.8399482155628594,1.0668671849872402,45.7151783264512,3.8224303724389515,-0.22718019196468067,-1.3243980972695522,0.3644225334120939
178,0.37657186531520837,2.3327843464501954,-0.9766463726257181,0.8470625526117269,22.857407580933888,3.1292752477773043,-0.4224982132210466,-1.8204101573358835,-0.0019436980377468616
179,0.6677611410209293,3.5669071336441145,-0.40382474271203744,1.2716988711749637,2.441453404900224,0.8925935197174454,0.395964812846956,-0.8621740506932192,-1.1841388900043461
180,0.2426508264679256,4.7692242395680156,-1.4161317971283645,1.5621836584597821,23.811728706214613,3.170178262072143,-1.050446865413913,-0.2066648550866389,0.019675536487070332
181,0.43467236919031704,4.379200577456006,-0.8331627059468292,1.4768661911676242,46.14786030331401,3.831850595915493,-0.21748487243810047,-0.3991926114577074,0.36940158016760993
182,0.8169727065393861,3.857289080288023,-0.20214959160869397,1.3499646259347633,21.66673373517317,3.0757780766922673,0.6841237192758872,-0.685559218551132,-0.030219557605573884
183,0.5343754579279809,4.062889798126325,-0.6266565823502287,1.401894493360938,57.00103102380803,4.043069355807945,0.07757665805249238,-0.5683740607923826,0.48104097850731037
184,2.5820779429905736,6.932558241304379,0.948594479029471,1.9362288996703971,31.16846371474781,3.4394068052610196,2.3283379477543953,0.6374072131212988,0.16197592965661825
185,0.4471589104711047,5.020654740660934,-0.8048412431356581,1.6135603516253318,0.7375700224029668,-0.30439424964407197,-0.17701840094924184,-0.09072799269647652,-1.8168052045852197
186,0.996147040903122,6.804573058525139,-0.0038604008651484285,1.9175948947561197,16.037732487433505,2.774944226325131,0.9674446740327699,0.595357639074894,-0.18922489440569185
187,0.41375883972157174,8.54097004818757,-0.8824719876331163,2.1448745901305073,25.23603301886225,3.2282728549108715,-0.28793930675874524,1.1082379578176986,0.0503813572891992
188,3.424668764171208,6.486124155887003,1.2310047558464716,1.8696651498368244,29.12919571941553,3.3717409605460844,2.7318533837744625,0.48719917462880147,0.12621123623653857
189,0.8450300559212729,10.814882723198796,-0.16838308311992892,2.380923215444127,24.210119131674563,3.1867706917009566,0.7323702191883122,1.640906280829245,0.02844544339163579
190,0.3095188753660964,5.189687238968813,-1.172736202073812,1.646673433120879,28.58998640293561,3.353056530745986,-0.7026766611183968,-0.01600487339619204,0.11633560538696121
191,0.9859305160034573,3.5762669328072016,-0.014169397447398889,1.2743195001650183,12.80640793306219,2.5499456654277837,0.9527149011020499,-0.8562603282662694,-0.3081475884820525
192,0.4999289247408788,4.380089807249396,-0.6932893411825302,1.4770692281163702,0.8726741181579875,-0.13619308245674866,-0.01763002860381119,-0.39873443742320824,-1.7279026984139427
193,0.5035122054705998,4.141601102368648,-0.6861473258649019,1.421082452775272,0.7464224696963333,-0.2924635258073562,-0.007425324095758806,-0.5250744306858011,-1.8104992361590897
194,0.6122938961234838,3.1299748649702837,-0.49054288931570406,1.1410249741588865,69.3179539637293,4.238703948597167,0.2720595813092763,-1.1570533175919666,0.5844433857771087
195,0.6111905692161721,4.3183843421162225,-0.4923464711962316,1.4628813374219876,50.25513033206858,3.9171126378882954,0.26948257477423954,-0.4307508913771634,0.4144667205552564
196,0.19799343070248554,6.241550062900703,-1.6195214271082878,1.831228559049436,6.554362265454469,1.8801308226969642,-1.3410554655977163,0.4004630018178093,-0.6621773445489142
198,0.4258304186397118,4.135412229177215,-0.8537140902775066,1.41958701617347,130.33741096593582,4.870126557011504,-0.24684924579758316,-0.5284490392258573,0.9181809767815904
199,1.4891528708439337,3.4779003529827066,0.3982074152177159,1.2464287648553813,36.525988448591576,3.598024019518132,1.541930036056064,-0.9191986791471717,0.24581285008451917
200,0.4920330105532897,2.1178521647479647,-0.7092094701200649,0.7504024452851232,20208.004563680628,9.91383407042559,-0.04037713909188919,-2.0385337630267455,3.5840259636837093
201,0.5598378453188274,2.5753703885735537,-0.5801080991147579,0.9459933639944258,25.27336864374582,3.2297512185601933,0.14408638893245265,-1.5971624712992505,0.05116274445585813
202,0.7370012141229711,2.9226165101127424,-0.30516573940885056,1.0724792801606213,3.373439149958332,1.2159327432639495,0.5369314631540465,-1.3117338196419475,-1.013238367746107
203,0.6192164431515509,6.421009919202971,-0.4793004015818993,1.8595754136172857,93.74897424563191,4.540620723410736,0.2881231516261459,0.46443063333969264,0.7440211008721693
204,0.31797622404891285,4.48206110423881,-1.1457786661389457,1.50008300853855,60.2044473477413,4.09774622579439,-0.6641590052122951,-0.3468014435015058,0.5099403663812513
205,0.267120891623686,6.899861480229744,-1.3200539454379407,1.931501336072679,1260.4306341546371,7.139208714692989,-0.9131682342901078,0.6267389731763247,2.1175013733026895
206,1.5793693917299434,14.82716798109927,0.45702564821136143,2.6964611723774765,0.7700165082309695,-0.2613433251032259,1.625971116996402,2.352950564683326,-1.7940506949187718
207,1.2249862048869178,5.375536327771762,0.2029295826164794,1.6818583509468683,24.62003696330219,3.2035606221078283,1.2629117911987713,0.06339356050177228,0.03731973907324577
209,0.691391941629121,3.4927189590199608,-0.3690484067127791,1.2506805042482017,36.77946812281643,3.604939758028014,0.44565418159827175,-0.9096041861089398,0.24946815459776903
210,0.49773685420727803,3.202462128871465,-0.6976837468189827,1.1639199292298268,51.26983769077656,3.9371026200167845,-0.023908874141685212,-1.1053884654588126,0.42503239937461035
211,0.2198380556871798,5.826946844845595,-1.5148641142049677,1.7624931659030252,2.8027095118265555,1.030586632073191,-1.1915182684218604,0.2453544238703935,-1.111202811569541
212,0.21146640575456985,4.14355738288322,-1.5536891311517607,1.4215546901028764,19.291071047488398,2.9596423488334165,-1.2469925019318662,-0.5240087779414806,-0.09160294414996495
213,0.550083709790356,5.922807488276687,-0.5976848127179782,1.7788105743652438,94.22600166458795,4.545696169657459,0.11897230550269432,0.2821763565968236,0.7467037213249083
214,0.24590264897587966,4.344277836304257,-1.402819557244286,1.4688595392199448,97.3839747653934,4.578661666982492,-1.0314259772869967,-0.4172604559971156,0.7641275916724547
215,0.8323556636967573,5.944417717335767,-0.1834954490998895,1.7824525804065106,1.6219714934235687,0.48364238058413667,0.7107772622448575,0.2903949227834386,-1.4002894778897417
216,0.8326635253259606,4.667742480527437,-0.18312564959878902,1.5406755459204298,184.71195065657307,5.218797588179573,0.7113056417663409,-0.2552001525163901,1.1024705927129883
217,0.5578880064836476,2.822866573234515,-0.5835970419712535,1.0377528839795571,19736.8043682563,9.890240413775931,0.1391012930858869,-1.390097551662948,3.5715555674256185
218,0.18175460394111828,5.35776519428574,-1.7050978317139958,1.6785469467738912,18.060069299289008,2.8937033851514116,-1.4633293453116547,0.055921031884883954,-0.1264548968664313
219,0.34705120839797227,7.678458698889443,-1.0582829352894172,2.0384188367698277,2.477884391115015,0.9074051280084504,-0.5391427402889053,0.8680094559900622,-1.1763102338807467
220,0.6269203130643396,5.4299053459527205,-0.4669358388275122,1.6919217021093287,0.9755439881181606,-0.024760027041559975,0.3057899730579559,0.08610256115984462,-1.6690049032179075
221,0.5079826603452585,6.001620665461862,-0.6773079651648303,1.7920295436649811,45.50149912536009,3.8177452732242494,0.005204593367688603,0.31200633844686365,0.36194623037084195
222,0.42257343126571095,10.538661686604648,-0.8613920454743601,2.3550505603458047,44.75051891142406,3.801103040439646,-0.25781971568954287,1.5825219382609752,0.35315000007364505
223,0.522321928399605,2.013604564061057,-0.6494711601217457,0.6999264314539295,24402.62399457041,10.102445946260282,0.04497857273900063,-2.152438148633935,3.6837165231237363
224,0.22040291651390423,2.5414652411384737,-1.5122979689692235,0.9327407812968255,72.70297188125701,4.286382262400758,-1.1878516907556267,-1.6270683052846149,0.6096436959654392
225,0.21722907518674436,5.175381598093621,-1.5268028362222528,1.6439130751949163,62.99381640186296,4.143036569222894,-1.208576637099601,-0.02223390872897847,0.533878517961779
226,2.1172785359108905,8.805545122430226,0.7501315545470911,2.1753816505860466,29.77259212683001,3.3935882430151225,2.0447687575360862,1.1770803190526926,0.13775858871338673
227,0.3956342166066371,4.22464310183375,-0.9272651900349577,1.4409347843023401,58.95651617562472,4.076800158204939,-0.3519410449448752,-0.48027557566877704,0.49886934984626335
228,0.6149182321345097,4.380191990729139,-0.4862659758938816,1.4770925569274984,4.095646179674233,1.4099245020906037,0.2781705507955074,-0.3986817935296672,-0.9107042782111845
229,0.19486673330190957,5.413992144879867,-1.6354393730201513,1.688986740300748,38.74215457418338,3.6569282726993175,-1.3637994569197163,0.07947951396945097,0.2769466157980633
230,0.47879048162756777,7.454899880782999,-0.736492185137593,2.008871518318741,39.13729614401112,3.6670758779263712,-0.07935941965968464,0.8013328526083757,0.2823101192232037
231,0.245497387419545,5.426565165165551,-1.4044689736797673,1.6913063675235362,22.284585541778643,3.1038952081451887,-1.0337827080676303,0.08471399453943079,-0.01535828467678331
232,0.7556516926232285,2.136396066911681,-0.28017473301188467,0.7591203284930553,1.5547524725422182,0.441316351315579,0.5726392885083854,-2.018860951027057,-1.4226608451113671
233,0.41330820476627095,5.123980058476692,-0.8835617058195625,1.6339314922386035,29.212706297110326,3.3746037617864793,-0.28949632555458665,-0.0447583909083415,0.12772436607503662
234,0.541457775033869,10.62232209232766,-0.6134901933583051,2.3629576446743115,119.70563948413285,4.7850357249389415,0.09638915048288836,1.6003650980912034,0.8732063291620211
235,0.46814284748621093,2.8328610123269105,-0.7589817999661989,1.0412871594002377,26.87068514724457,3.2910359208972015,-0.11149318913780014,-1.382122090848916,0.08355469344663398
236,0.36450512747708713,7.323633879682572,-1.0092146604798633,1.9911066364424186,10.72960206823064,2.3730064700490963,-0.4690326631072604,0.7612445452734513,-0.40166856798617123
237,0.4781148116881755,3.960826314470606,-0.7379043835158504,1.3764526687691747,81.8358365103889,4.404715246820297,-0.08137720686903128,-0.625786189423265,0.672188439581324
238,0.16738492519868084,2.635443217041077,-1.7874591775583168,0.9690513716593062,42.57467320638289,3.751259550803096,-1.5810094621761914,-1.5451296739952174,0.32680528904035966
239,0.5510263289755912,3.013708308625615,-0.5959726869861017,1.1031713166973132,15.975229816086228,2.7710393861436096,0.12141863702081752,-1.2424740406024064,-0.19128879255896067
240,0.8572410775748758,4.699788801422814,-0.15403609588822686,1.5475175718388803,1.0778321081434,0.07495171652018323,0.7528695822909021,-0.23976040798434564,-1.6163023920190749
241,0.45302699208771363,4.20897578150193,-0.7918035700916387,1.4372193357927705,46.35800845563704,3.836394059301128,-0.1583898213439268,-0.48865987243898157,0.3718030217772898
242,0.23790778481214625,7.644810310134127,-1.435872139164702,2.034027026795122,3.16588031742734,1.1524311582892486,-1.0786523996237731,0.8580988790862415,-1.04680204714562
243,0.5301865659301886,8.505367409842778,-0.6345263231883373,2.14069742419081,11.06034359093398,2.4033660616997112,0.06633215965305177,1.0988117475481691,-0.3856220456628728
244,0.254420616718157,5.09876293310061,-1.3687664102409853,1.6289979481701915,63.03507046213365,4.14369124550816,-0.9827699205182255,-0.05589144725185127,0.5342245462531655
245,0.9172877719905334,4.26948071281087,-0.0863340369919493,1.451492206920227,37.911238035461295,3.6352475862216314,0.8496041137778354,-0.4564516512814933,0.26548731741380527
246,0.5299522181927954,8.788106759977067,-0.6349684308533338,2.1733993028301235,26.659999312141284,3.2831642889494104,0.06570046427277196,1.1726069447495366,0.0793941527112825
247,0.7030514661782914,2.838278114614234,-0.3523251804936906,1.0431975706293124,19.51454222342991,2.971159942680267,0.46954877918697924,-1.3778110488155146,-0.08551533503779082
248,0.548088918365872,2.937284757373474,-0.6013177454050804,1.0774856026999746,30.24897140254355,3.409462180677027,0.11378147309464597,-1.3004365310940935,0.14614873763178432
249,0.3866932448634793,3.9059792893838767,-0.9501235491962016,1.3625085301833582,9.950769916733051,2.2976499267430706,-0.3846016862912576,-0.657252591341425,-0.4414981700533735
250,0.5197058123077337,3.2315098417349044,-0.6544923730631197,1.1729494712785782,0.8535056961527574,-0.15840306289439068,0.03780412798357458,-1.0850123628050468,-1.7396417544260954
251,0.32557428457794757,3.2472960138692555,-1.1221646265416803,1.1778226543085661,103.18012615023616,4.636476258438708,-0.6304186272356813,-1.0740155174353132,0.7946854181113278
252,0.568066607974751,2.8043553369208674,-0.5655165995751074,1.0311736861508503,11.149375476231354,2.4113834852371205,0.16493511782890147,-1.4049441972196517,-0.3813844469741641
253,0.42993743450208416,9.832666052352808,-0.8441155820387931,2.2857101132923674,40.06524593452772,3.6905092735995058,-0.2331346378139777,1.4260479931161896,0.29469580975247744
254,0.477354933439341,2.867977466468063,-0.7394949695347484,1.0536070658264747,0.3526997053502704,-1.042138277152245,-0.08364987916048237,-1.3543209380694672,-2.2067388421165473
255,0.39937772132579286,2.151854508738641,-0.917847639912256,0.7663300325505937,28.000189727111845,3.3322112861205273,-0.33848499480805516,-2.0025915024562972,0.10531787869727226
256,0.7692436806328665,2.7715436004154723,-0.2623474797856281,1.0194044214571998,42.54501907672396,3.750562787690748,0.5981113497226961,-1.431502769543962,0.3264370158117533
257,0.4733967698406621,4.371856477152297,-0.7478214052447929,1.475187742042673,27184.45153315414,10.210400454028111,-0.0955469155357161,-0.402980206829043,3.740775736525972
258,0.2910275377530492,4.30461736418824,-1.2343373848341408,1.4596882522078167,15.375103294634467,2.7327495320202226,-0.7906940958981981,-0.4379564209328028,-0.21152684470464309
259,0.7184535557576794,14.226907395167785,-0.33065421611229356,2.6551350585572284,16.845862292745842,2.824105065381893,0.5005128387810328,2.2596938820147923,-0.16324099744044943
260,0.4291255933311383,6.891429716321939,-0.8460056445518414,1.9302785694965543,18.12533141956568,2.8973104857909826,-0.23583521021401133,0.6239796729657282,-0.12454836855730995
261,0.1730767945102949,6.1829292220577585,-1.754019884074891,1.8217921433263349,60.23264012212279,4.098214400099975,-1.5332304959068048,0.37916874631521646,0.5101878192960407
262,0.634910885008253,5.7963416894391795,-0.4542706285075042,1.757226975350056,57.27277624008798,4.0478254015725055,0.32388636785691544,0.23347071606746783,0.4835547802543804
263,1.155802280916688,5.6358392170692335,0.1447947183523428,1.7291460657851554,13.661994702496305,2.614617868554957,1.1798471259680816,0.17010321716040494,-0.27396518039435824
264,0.40387459639271983,3.627512455131717,-0.9066508541750962,1.288547139300764,10.703429617521811,2.370564215112734,-0.3224867247391475,-0.8241541778119639,-0.4029594186275937
265,0.38143035818737786,4.142347574828372,-0.9638269922677429,1.4212626741867826,45.129080254822725,3.8095268337248047,-0.4041815361051944,-0.5246677422888123,0.3576023849592109
266,0.3268897862911624,5.255845273473429,-1.118132209878464,1.659340842673169,8.639900803951194,2.1563911017258897,-0.6246570013259888,0.012580456402504589,-0.5161603366294905
267,0.3671619210061851,3.4680690491638484,-1.0019523265766666,1.2435979690902852,84.07204508580605,4.431674110839273,-0.4586560441523819,-0.9255866648046969,0.6864375117780017
268,0.8561301476752129,6.081980735283745,-0.15533287272090865,1.8053304217532384,1.4777865006050088,0.3905453605391116,0.7510167125052908,0.3420211560143873,-1.4494957856549124
269,0.3147610354127821,7.1650834090756375,-1.1559415457897504,1.9692197023952993,43.21512296091492,3.766190502530067,-0.6786800023223657,0.7118543976322456,0.33469702398041357
270,5.9481482650756,7.5035542409810185,1.783079955166123,2.015376807085162,31.55583242799725,3.4517584349131676,3.520673349110527,0.8160127146635414,0.16850436729910193
271,0.2869802872475812,4.207901151001874,-1.248341751129974,1.4369639844280033,21.77281033145284,3.08066195885109,-0.8107039129478433,-0.48923609940522006,-0.027638188100087713
272,0.8806448100215831,3.447345424328734,-0.12710090117090234,1.2376044926471104,56.01337188556028,4.025590445901585,0.7913553164615799,-0.9391115690135372,0.471802523615456
273,0.6982055385219382,9.908746613567168,-0.3592417517704237,2.29341786340731,19.192182821818538,2.9545030514308785,0.45966619521747537,1.4434413345197399,-0.09431931304731224
274,0.21333677898030393,11.507788969348631,-1.5448832399567882,2.443024107786425,49.57646098142196,3.9035161440961215,-1.2344104066018613,1.7810434162925106,0.40728031160530964
275,0.9611265696287021,6.466147058291176,-0.03964917251503557,1.86658042236215,19.53353124647976,2.972132539935871,0.9163087098614494,0.48023816560492205,-0.08500127003476851
276,0.4791248029716984,4.432838927553402,-0.7357941665067601,1.4890402202400332,4.469223195959987,1.497214611859262,-0.07836207177509202,-0.3717206461298933,-0.864567205251655
277,0.4110652135901689,7.127501090373246,-0.8890034065370497,1.9639606947858423,24.19249887361866,3.1860426212138466,-0.29727157460875053,0.6999868988899313,0.028060622691186463
278,0.2507431035628166,2.604952181360246,-1.3833263557573297,0.9574143185532571,9.964701857565528,2.2990490342573704,-1.003573564173386,-1.5713898970935716,-0.44075867361286547
279,0.36239141531232805,5.784056994337577,-1.015030393525654,1.7551053386007192,1.3226764215240183,0.2796572758714875,-0.47734233966081296,0.2286830216345627,-1.5081055372775367
280,0.5433531195676955,5.4372898779751315,-0.6099958581302374,1.6932807525371272,2821.608450452869,7.945062373832608,0.10138195109569226,0.08916940008467092,2.543434267246397
281,0.3656098828075502,6.897351062305238,-1.0061884080181764,1.9311374338794685,50.989542491030896,3.9316205625033924,-0.4647086718016052,0.6259177899529947,0.4221348650705062
282,1.0175685615365941,4.180547542305865,0.017416018410071798,1.4304422289403598,36.20129675320056,3.5890949401017536,0.9978449969160248,-0.5039531203329162,0.24109339687742964
283,0.4002357937984119,5.046062619395154,-0.9157014210558606,1.6186082598515676,659.3812617442002,6.491301913103435,-0.3354184193016897,-0.07933686171228745,1.7750510836291427
284,5.75468662090576,7.880002502874227,1.750014587329915,2.06432822149337,538.2724196235458,6.288364788184349,3.473428657911711,0.9264766827854471,1.6677889325858777
285,0.37539426525726116,6.7692747367263255,-0.9797784312989408,1.9123939521937832,0.7909362254826968,-0.2345379396447706,-0.42697338330129425,0.5836211701627012,-1.7798827436138336
286,0.42401773538467813,5.759777267016801,-0.8579799958875282,1.7508988050394436,3.681631355330381,1.3033559570299669,-0.2529444870248128,0.21919054026637255,-0.9670309428434577
287,0.6312835854200336,6.51843682863684,-0.46000009518208756,1.8746345969848122,21.961901763036032,3.089309214122809,0.31569995102600434,0.49841325001304143,-0.02306769267479486
288,1.698075293215108,5.451834701433203,0.5294954292000038,1.6959521944885998,13.548616524507764,2.6062844406006533,1.7295178986627782,0.09519778725457284,-0.2783698028028952
289,0.3452399838861892,5.442707319723311,-1.0635154983049102,1.6942766061384578,2.3777780147736016,0.8661664443627223,-0.5466191677422424,0.09141664751973219,-1.1981068860004471
290,0.6343553865480843,5.9372863128436055,-0.45514593498666295,1.7812521792973113,1.661373943030445,0.5076449365574841,0.3226357063032008,0.2876860925797938,-1.3876029584307512
291,0.4347261949564802,3.325588535506387,-0.8330388829536667,1.2016466616044221,35.81681846216223,3.578417572536014,-0.21730795079899295,-1.0202541621347356,0.23544988826343186
292,2.1778458578254214,8.65166347019744,0.7783362496579965,2.157751611148187,1.550331450138736,0.43846874687008264,2.085068388179007,1.1372962977328689,-1.4241659427038658
293,0.5027595941280855,2.5792094700272914,-0.6876431672134277,0.9474829450151543,61.21106496271368,4.114327973220263,-0.00956262264158454,-1.59380107648813,0.5187046272214716
