subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
235,0.2562068558484046,-0.3993372644676825,18,-1.1552668294022777,-0.688989589000079,-0.16967824220885744,-0.4802189082554376
236,0.6415330278717848,-0.3700700899441975,18,0.14923235157231382,0.47063178043455767,0.945586175838546,-0.38025115992769626
237,0.32238949605798284,-0.21760735553808055,18,-0.24317802188897372,-1.146802132497205,0.02187672881890183,0.14051507427915516
238,0.8649228885013022,-0.5283858809581785,18,-2.108135325541744,-1.5751241930759359,1.5921520750724876,-0.9210096516534093
239,0.11840055569457879,-0.24810343904476717,18,-0.7081475636907107,-0.07902989852282542,-0.5685363377731445,0.03634974740307043
240,-1.3316999304200064e-17,-0.25876670978977484,18,0.05108503289925677,1.3227226383536415,-0.9112276378470762,-7.273558489660141e-05
241,0.11785113019775795,-0.09748090650313779,18,-0.33433341546489864,-0.6954509055035711,-0.5701265612032186,0.550830412884669
242,0.5984144702439275,-0.34842687507434517,18,-0.19929970679562295,0.5752223204646221,0.8207864695861561,-0.30632453419973393
243,0.6375767130633382,-0.505384638345529,18,0.5084855958468052,0.8432585540946814,0.9341352611257328,-0.8424444170462367
244,0.18602290120845688,-0.16191846255790962,18,-0.48911887133603305,-1.0754565080356844,-0.3728143720927036,0.3307313602286248
245,-0.18014417303072305,0.1404499696251236,18,0.3773104834168477,0.08081838993751984,-1.4326258736449542,1.363529770832694
246,0.6443833370420678,-0.5307206081908478,18,0.6134144447848248,0.4468614526687649,0.9538359357273137,-0.9289843683183925
247,0.16705381391691135,-0.021085292126763105,18,-0.5409879793596533,-0.020032771167269644,-0.4277173338822088,0.8117745482740397
248,0.3099719074004101,-0.3552406788207333,18,-0.6539698728155747,-0.4108701067910106,-0.014063977505348612,-0.32959841113400934
249,0.6726525031257895,-0.5625609371083519,18,-0.8921639225148901,0.3393223364411431,1.0356564746631798,-1.0377412278281275
250,0.40013043414163807,-0.30673636037570884,18,-1.1254781265569263,0.8389870193113076,0.2468853276769784,-0.1639224421322893
251,0.830731044587275,-0.5305329359390144,18,-0.8489431278669196,-1.6913043732341906,1.4931893010036879,-0.9283433371035643
252,0.3379226676671872,-0.4943637799959122,18,-0.8340821929723482,0.20430527103486118,0.06683498718012891,-0.8048005237839706
253,0.6546536707079772,-0.552393581218535,18,0.8475342710591124,0.2840971473237379,0.9835617590185696,-1.003012638844036
254,-5.856183313939849e-18,-0.022449335417179223,18,-2.051734208673096,1.1439835830121394,-0.9112276378470762,0.8071153921175395
255,0.16477051091432696,0.03399903254692144,18,-1.7556536735183235,-0.7709373455803703,-0.43432598592634936,0.9999258131446463
256,-0.04707076918501683,-0.028378359316512374,18,-0.14665468851550278,-0.550174752157949,-1.0474663826136428,0.7868636534837986
257,0.38306543884143696,-0.24233726622052804,18,0.9955207883425703,-2.8657764224971998,0.19749345285954278,0.056045236396900414
258,-0.6878852519670831,0.6585592165005074,18,-1.023322682650127,-0.06605724130276135,-2.902200483501357,3.1332330524512377
259,0.25819888974716115,-0.18149311696980513,18,1.4515898049849068,0.9563675636578896,-0.1639126215785187,0.26387030658367344
260,0.26924716045464225,-0.2840355702486858,18,0.3231572781751344,0.4076677250996528,-0.13193518506984198,-0.0863834616462122
261,0.8795932074125608,-0.5768334735565791,18,-0.6420226639130521,-0.9751022555661386,1.6346129455532548,-1.0864918624515685
262,0.10442286380063184,0.11526129033918574,18,0.29764537414111814,-0.25771201949702094,-0.60899251113373,1.2774929192211986
263,0.08793155726408237,-0.07232520554194213,18,0.8567521908017944,0.8119141243368598,-0.6567239364110409,0.6367546205897484
264,0.5292286722692444,-0.3163281770455141,18,-1.0123771776324366,0.19240088207882053,0.6205393430797886,-0.19668516454963414
265,0.687577374492789,-0.7282357973450782,18,-0.7111422956009149,-0.5435192964635689,1.078854106145474,-1.603636057173159
266,0.6811004063853396,-0.5516705750339456,18,-0.5405745493725531,0.2568230247071707,1.060107567260937,-1.0005430700702398
267,-0.2886751345948129,0.15355216736286795,18,-0.7988655379368546,-1.536073430494689,-1.7467512263385043,1.4082828851087614
268,-0.16943474841747158,0.03714367294454111,18,-0.06981427715090249,1.5125275862987952,-1.40162917247046,1.0106669463414377
269,0.7385489458759966,-0.6645783446082757,18,0.16621330376508256,-0.2075663661095478,1.2263830933335165,-1.3862015996968722
270,0.24056261216234412,-0.1384368803313377,18,3.0149485669280653,1.651773356959795,-0.2149579807708862,0.41093728856241296
271,0.7994080650317896,-0.6675546796216323,18,-1.0225940756670182,-0.3015848300406304,1.4025299918214933,-1.3963678529959571
272,0.45874935025183233,-0.5620790205744192,18,0.3513934121112874,-0.24385414061648777,0.4165483199905102,-1.0360951478233598
273,0.22271770159368706,-0.06414300310202196,18,1.147123980680468,0.879065656225735,-0.2666071944641977,0.6647025304101587
274,0.5538899305834135,-0.5790610508325512,18,0.6034015034541171,0.005407754965921441,0.6919173752483371,-1.0941005875208876
275,-0.3790490217894517,-0.05391777835022517,18,0.8570222862556693,0.711318254009606,-2.008323857596717,0.6996287817899075
276,0.4966996338993915,-0.3842865713522303,18,-0.5434539311370963,0.4074691106224492,0.5263892913023702,-0.42881032761789567
277,0.5477225575051662,-0.41476250428351696,18,0.16318179494124516,0.4482582745006181,0.6740669092110201,-0.5329068262697654
278,-0.29911332154210646,0.054914221689437395,18,-2.0856614918455456,-0.334385904319517,-1.7769628738632846,1.07136572487061
279,0.44489102730028285,-0.6336450511282858,18,-0.455974832786273,0.7884040736587157,0.3764376407690245,-1.2805428968017771
280,0.21066252211737163,-0.2809537176910481,18,0.6907729312714206,-2.018118321854876,-0.3014989659016545,-0.07585679257476105
281,-0.46291004988627577,0.26168450076538585,18,0.031031749102638555,-0.43577675862544485,-2.2510460692911427,1.7776299801964757
282,0.3732758529362985,-0.18327772554909236,18,0.6519770215968583,0.43589615938557424,0.1691590763751008,0.2577746275773328
283,-0.2190890230020665,-0.04419215216946715,18,0.19218202269918294,-1.8911264342408183,-1.5453454566703146,0.7328485567151414
284,0.2389092412837483,-0.004448256693559383,18,3.191502688384025,0.15166178183415638,-0.21974339594538883,0.8686015907947192
285,0.2773500981126146,-0.11903056181155355,18,-0.3316783042212644,1.1589768850878792,-0.10848253973267408,0.4772233581041462
286,0.09114654303753002,0.0989668676375787,18,-0.2757062875070184,0.6468973667152673,-0.6474186789487026,1.2218361373725444
287,0.43950398404028307,-0.5591674259304533,18,0.3874143087801114,0.3931884275539446,0.3608457134550519,-1.026150027894997
288,0.30382181012510007,-0.588898265053798,18,1.3860735458308158,1.1408817300343743,-0.031864441519164344,-1.1277015131834098
289,0.5940885257860046,-0.600396049286446,18,-0.45060979606138507,0.6528863835698356,0.8082657215065835,-1.1669744399079796
290,0.3507114831252668,-0.2545442315744827,18,0.07216885953838395,1.0023557265098548,0.10385014956703612,0.014349963101202363
291,-0.2738612787525831,0.4515153299839612,18,-0.9164219286455034,-0.6171613536615266,-1.7038749113761242,2.4260342374964496
292,-0.16481194697959012,0.15774901658617335,18,1.4641723588081155,1.9409952736550873,-1.3882492197714393,1.4226180429692585
293,-0.27602622373694174,0.3394058015663808,18,-0.9581253352844071,-1.1443798822236486,-1.7101409952380295,2.043102256378925
