subj,omega,kappa,log_om,log_kap,pred_earn,shortfall
127,1.453836762168197,0.1899879287527197,0.3742061046988858,-1.6607947417203726,0.6935936678944817,0.25449486316049497
128,0.8955000593914232,0.2868230424646388,-0.11037299115929217,-1.2488898301624098,0.769867401926246,0.17822112912873067
129,2.3438216545507475,1.7626623929084375,0.8517827828775701,0.5668253892802485,0.22171816811216652,0.7263703629428102
130,3.628406921600812,0.5783230209807793,1.288793687374739,-0.5476227065854181,0.22732314556566863,0.7207653854893081
131,0.4050898421748314,0.0628235926619387,-0.9036464039463477,-2.767424596727561,0.9009687124732262,0.04711981858175052
132,19.3808888604481,3.257572353567982,2.964287470243064,1.1809822411494673,-0.357076282513015,1.3051648135679916
133,4.678348061991813,0.40579521223782,1.542945069411207,-0.9019066499896933,0.12669886919868778,0.8213896618562889
134,1.4054039777282776,0.106659279160118,0.34032479008949984,-2.2381158321288055,0.7278724135155061,0.22021611753947057
135,2.231041857577879,0.1979308984011983,0.802468677075327,-1.6198373071753136,0.5350933723555851,0.41299515869939163
136,1.1771269223473206,0.1674169328492714,0.1630766579335748,-1.7872679740155726,0.7538591126704823,0.19422941838449437
137,0.5156195634581234,0.0792364814891546,-0.6623860655451425,-2.5353184613537594,0.8839753908594724,0.06411314019550429
138,0.7309658808464228,0.088996013128105,-0.31338849495034954,-2.4191637065668092,0.8538138211780681,0.09427470987690856
139,1.2540398022197812,0.1683068254832367,0.22637018191418126,-1.7819666231517752,0.7390730075117308,0.20901552354324593
140,1.9838907343395216,0.1795250193020167,0.6850599339285048,-1.7174406974686096,0.5893699070255014,0.3587186240294753
141,1.3771900025302697,0.2631411102812455,0.320045193183642,-1.3350648496976973,0.688459710290225,0.2596288207647517
142,4.695764751780589,0.7489406660431995,1.5466609858239129,-0.2890955161686164,0.08401452546487302,0.8640740055901037
143,2.166214984362175,0.1019839296060817,0.7729813977449309,-2.282940030992177,0.5734672982234722,0.3746212328315045
144,2.567945402067542,0.3373000525199187,0.9431061247245737,-1.0867823812077,0.4391544292433235,0.5089341018116532
145,0.3684954726511792,0.0608700714881156,-0.9983268533137559,-2.799013662037769,0.9048508982299178,0.04323763282505888
146,0.4164508326098161,0.056003791110166,-0.8759868732995899,-2.882335892142599,0.9029178803580178,0.045170650696958914
147,1.97943702908568,0.1747812109672469,0.6828124755327567,-1.7442203102837583,0.5915248172231542,0.3565637138318225
148,1.819500148360889,2.133698143701781,0.5985618196094471,0.7578566919380619,0.23560504520086215,0.7124834858541146
149,3.6952033859373272,1.7055609405567371,1.3070355964407578,0.5338940540216854,0.07394792831441466,0.874140602740562
