subj,track_T,track_S,n,omega_z,kappa_z,track_T_z,track_S_z
233,0.10584573445384889,0.06573260465485983,18,-1.9619519654771482,-0.0963740736751005,-0.5381743427729251,0.9693875288486743
234,0.11371470653683553,-0.4336756257254905,18,0.3351885828282552,-0.08489742951155656,-0.5164078436602633,-0.6628499128347216
235,0.5014947716457512,-0.5187995723407745,18,-0.02826250320340708,-0.4162609084283043,0.5562372685711626,-0.9410641760307971
236,0.47660312381939834,-0.6941612315900417,18,0.07920728610218848,-2.384505041828919,0.48738405310526656,-1.5142062442830257
237,0.43301270189221935,-0.23141168086004837,18,-0.6095804937438981,-0.7884382360743019,0.3668078367720173,-0.0017819451311791832
238,0.09837387536759297,-0.19998016972499014,18,0.12272183386209207,0.40151529868201036,-0.5588423807905661,0.10094701727350053
239,0.6216372952367548,-0.6150128720290762,18,-0.5882682961914487,-0.4376292430542014,0.8885655708649979,-1.2555222497784948
240,0.46947647786157104,-0.533096456676066,18,0.07557409370040515,-1.3506263117195072,0.46767091506368047,-0.9877912992376112
241,-0.418392001859401,0.1366865883348633,18,-0.754995754105812,0.8485299466100596,-1.9882773679135695,1.2012894915193542
242,0.4313310928137537,-0.24136050329127298,18,-1.1570321156187335,-0.9630917490059103,0.36215630895767864,-0.034298110234299135
243,-0.15279497210950868,0.21197850141704858,18,-0.4480653416725069,-0.5611246718949479,-1.253604852697014,1.4473692958011504
244,0.4466185006315604,-0.4562774239617843,18,-1.3616506469007006,-1.3282255180237104,0.4044430708360984,-0.7367203440499938
245,-0.3055899442190173,-0.003926371907909255,18,1.1492252108092085,-1.8196233544545015,-1.6762536548234679,0.7417180937484484
246,0.45531262041544857,-0.4508696887924792,18,0.1326001288412411,-0.45183894470107167,0.4284920252059495,-0.7190460101461944
247,0.57282196186948,-0.3593631440424957,18,-0.7750481285896487,-0.2863661076278693,0.7535366370706621,-0.41997122640415024
248,0.11377357016248602,0.06732587986053536,18,0.15103924735930863,0.771071290311222,-0.5162450199722418,0.974594898866643
249,0.21728864020781588,-0.04137033772599989,18,-0.219675377637686,-0.7587025017609049,-0.2299102031083826,0.619338366592463
250,0.8728715609439697,-0.6613819750377735,18,0.9671488528304298,-1.522049090323585,1.5835089972636838,-1.4070723874492894
251,0.18434651477005634,-0.12150675520653559,18,0.9648322135682328,0.8527218960354774,-0.32103198325301874,0.35742505980838507
252,0.13734328914965843,-0.4507571384252525,18,-0.22634376806500028,-0.45189407109384605,-0.45104841462029366,-0.7186781569305541
253,0.7038556983051975,-0.5510629966332853,18,-2.470143198146009,1.2572254098610705,1.1159913106643555,-1.0465121160598323
254,-0.03961107997648846,0.06331901224906242,18,1.0378581747808786,-0.036478912537383064,-0.940524940645027,0.9614990807734296
255,0.7679881673845756,-0.4463614289387575,18,-0.10651206597579468,-0.8875792713940893,1.2933892371771758,-0.7043114701798059
256,0.27796928264559795,-0.09512030890928364,18,1.0809134240635787,1.2611493613255182,-0.06206043367872329,0.44366501938322317
257,0.4032500706373485,-0.3720195220867453,18,-2.047521899451366,0.8470407059235554,0.2844809102093618,-0.4613366122012377
258,0.07467401273829245,-0.4481363024306506,18,0.6072472285661684,0.22320776786830993,-0.6243989787109241,-0.7101123657027189
259,0.030695456590127197,-0.4227929117551793,18,-0.4853179493213915,-1.0556068345941192,-0.7460488197930726,-0.6272814697677253
260,-0.17620404495711692,0.1755244592206723,18,-0.2105040654783202,-0.5144111071614772,-1.318357091997412,1.3282249786794338
261,0.5246230625870018,-0.4095667817099284,18,0.19965672142652177,1.2117204230965173,0.6202128322078102,-0.5840539389519223
262,0.15430334996209194,-0.047213159341190636,18,1.5080333158889836,0.6680831873597722,-0.4041348985051862,0.6002420209072346
263,0.16894148755011254,-0.22678995077722386,18,-2.2663483485772975,-1.2586178234122511,-0.3636440941840529,0.013323454475061454
264,0.38513940087214465,-0.17942669606098147,18,-0.25035754163613244,-0.2600997491355003,0.23438467486671433,0.1681228210152575
265,-0.6741643959931651,0.5221313930671024,18,0.19147658990300678,1.655288199589207,-2.6957737894592575,2.461055357827072
266,0.2354843202098497,0.024764329265456825,18,-0.6925369773694257,1.6036501065254758,-0.1795788194865175,0.8354891488382936
267,0.10033500931359768,-0.4199818092778383,18,-2.237091705737048,-0.8408815531825429,-0.5534176544291884,-0.6180938223946926
268,0.4466185006315603,-0.301999200520653,18,-0.03640529896668849,-0.45087987132446,0.4044430708360981,-0.23248617765424606
269,0.8413341412630905,-0.5130338335937253,18,-2.1061529401905994,0.2412387032388927,1.4962727978897297,-0.9222197636054535
270,-0.19533510401790363,0.3820377044709104,18,-0.5929204035706779,-1.5974829717105268,-1.3712758437326253,2.0031811179570433
271,-0.15554275420956382,0.27501558497961986,18,-0.4423587586163414,-0.4459768883196591,-1.2612055400564153,1.6533961126339272
272,0.38306543884143696,-0.40494537624628235,18,0.05712485163335314,-0.2629327376139658,0.22864785279834074,-0.5689496003125323
273,0.3961107997648847,-0.13223767505883927,18,0.14678798547902994,-0.24650476889732498,0.2647328501741106,0.3223527319989416
274,0.26828523509586116,-0.4299059794847597,18,0.7365665680814784,0.25516068405955594,-0.08884764427946505,-0.6505294155707183
275,0.05246230625870014,0.08550670625828505,18,-1.2293982621339898,-0.24571608223438002,-0.6858391622927231,1.0340160772972669
276,-0.029496942308796105,-0.06633088248650708,18,1.2830062050009443,-0.595552756813741,-0.912548050366671,0.537758742460347
277,-0.07422696190252051,0.016763268430651283,18,0.6058923785245408,0.7207658094921281,-1.0362765274191168,0.8093389369008371
278,-0.12435400084345175,0.41849807089155655,18,-0.8576250896642448,0.18549022475814259,-1.1749337925766803,2.122346104813488
279,0.46579425255608903,-0.47510181010399677,18,0.09268426076513592,-0.7105470854566095,0.4574854482709231,-0.7982448965280825
280,0.14605934866804426,-0.22414580489789523,18,-1.4208580620242055,-0.5051389222099442,-0.42693877237324096,0.02196543040370418
281,4.083744927660566e-17,-0.003560710233775791,18,-1.2499378951666111,-0.11802531239913541,-0.8309560505705599,0.7429132015564529
