subj,intercept,b_threat,b_distance,b_cookie,r2
103,3.0605842911877397,0.2083333333333337,0.7241379310344842,0.14559386973180144,0.5018358876117495
104,5.6111111111111125,-5.0,-8.049116928532385e-16,-1.3333333333333341,0.6961325966850829
105,5.7847222222222205,-3.9583333333333335,-0.5833333333333356,-1.8888888888888888,0.8424976700838771
106,4.145833333333331,0.2083333333333339,-0.5833333333333338,-1.5555555555555558,0.328883495145631
107,5.569444444444441,-2.083333333333332,-0.08333333333333501,-1.777777777777778,0.5333769633507852
108,7.729166666666663,-5.625,-0.5833333333333366,-2.5555555555555554,0.9152725310307609
109,5.090277777777778,-1.458333333333334,-0.5833333333333336,-0.44444444444444525,0.26290322580645165
110,2.625000000000001,-1.25,-0.6666666666666667,-1.0000000000000007,0.4502923976608185
111,5.854166666666663,-0.20833333333333248,-0.0833333333333347,-1.666666666666667,0.19638242894056857
112,6.645833333333334,-3.958333333333334,-1.3333333333333313,-0.8888888888888892,0.7254398826979472
113,3.1319444444444424,0.6249999999999987,-1.333333333333332,0.22222222222222143,0.3649999999999999
114,5.256944444444443,-3.9583333333333335,-0.5000000000000021,-2.111111111111111,0.7633679169992019
115,7.0833333333333295,-4.166666666666666,-0.33333333333333554,-1.1111111111111118,0.4801061007957558
116,-0.03472222222222218,3.9583333333333344,0.5000000000000012,2.444444444444443,0.8329475308641975
117,1.8194444444444455,0.41666666666666513,-0.5833333333333335,-1.444444444444445,0.38767550702028086
118,4.29861111111111,-0.20833333333333315,0.24999999999999872,-1.1111111111111116,0.24784482758620707
119,5.895833333333331,-0.6249999999999992,0.08333333333333201,0.44444444444444275,0.03934010152284262
120,6.701388888888887,-3.958333333333333,-0.8333333333333355,-1.555555555555556,0.6506598240469208
121,3.3472222222222205,-2.916666666666667,-0.666666666666668,-0.2222222222222227,0.45813953488372094
122,1.8402777777777732,3.5416666666666674,0.5000000000000007,0.8888888888888893,0.5428149606299212
123,4.715277777777777,-1.0416666666666667,-0.08333333333333323,0.11111111111111054,0.3418803418803422
