dataset,subj,log_omega_true,log_omega_rec,log_omega_lo80,log_omega_hi80,log_omega_lo95,log_omega_hi95,log_kappa_true,log_kappa_rec,log_kappa_lo80,log_kappa_hi80,log_kappa_lo95,log_kappa_hi95
0,381,-0.652650400250113,-0.4361464397300696,-0.5474447572490382,-0.3233748087581706,-0.6022764677567723,-0.2652902707231837,-1.3578055700293619,-0.2361229101698289,-0.3193915588535184,-0.15208446825254757,-0.379243537102635,-0.09465471579955266
0,382,0.619189156383031,1.0342232515824015,0.9614265450018625,1.1033361119796106,0.9193574722943882,1.139074792950748,-2.7580259154110505,0.6384254532493979,0.5743175126968246,0.7008113037440501,0.5459341373243418,0.7350154076765936
0,383,1.2980050632070905,1.4989927996559134,1.4177828993215689,1.5821555759638604,1.3745400243596495,1.6300311088660706,-0.9468084883686662,2.186412911880546,2.1009651315679214,2.271831593304213,2.055121884290426,2.3235789253148234
0,384,-0.23623583337301504,-0.09742993765008395,-0.1869009138405234,-0.012539311685603577,-0.23599206190864486,0.03814928286191192,-0.7302020290239002,-0.014776417757345811,-0.08663469288137551,0.06313306134851697,-0.1271152993303539,0.10415556255225607
0,385,0.055000045865388744,0.4448408659558767,0.32698081275790425,0.5635702369750771,0.2687382737553825,0.6269467237338299,-2.0296298938394335,1.70738532384815,1.5996466494271984,1.8131459669875842,1.5404055151222946,1.8779316838443074
0,386,0.6545201310353114,0.7002316078497037,0.5817456167970105,0.8207006968274263,0.518432001960848,0.8859184668691171,-2.016493132811922,2.1967552077865253,2.0803802156720783,2.3162174578854415,2.0199119853916567,2.3674610430815375
0,387,1.1584416385448324,1.0909055455031778,1.0144647439536425,1.1690695702776617,0.9659229505118195,1.2018590578421404,-1.4272291655670089,0.6616923245047603,0.5884202628513804,0.734907431523385,0.553878744487944,0.7775133459873793
0,388,1.8277486833336993,2.5608873373024785,2.5021945613915295,2.6178196227155066,2.4727418888308463,2.6446772103979765,-2.447277903972384,1.9845283936311149,1.9228072469579505,2.0453490171706745,1.8961942017110234,2.0771919174756803
0,389,-0.3513368067622479,-3.314806548822435,-3.81271273929709,-2.8074285532923797,-4.077262536883527,-2.580398994676569,0.732286496628175,-0.208028961365064,-0.3064402844397435,-0.11380258548199224,-0.35659418016697636,-0.060280799337233924
0,390,0.8310929315361282,0.8104412374586607,0.7373978172099942,0.8861886500746412,0.6991584558746267,0.9189401652763267,0.40158729296942147,0.8056684185401969,0.7405662411156284,0.873873617540353,0.704325191532945,0.9120363747139213
0,391,-1.160582829453727,-0.9256054210005931,-1.0730522989901008,-0.7829832621382535,-1.150854545205754,-0.6912549243026768,-2.8335262970454966,-0.8473168821040064,-0.958405149763647,-0.7353229879362586,-1.0073805733162136,-0.681691553325796
0,392,-0.0016277987370603086,0.25902531100730253,0.17298561887789551,0.34312104688789585,0.12890566511902368,0.38674808712238956,-0.9936259029954734,0.17936555135180277,0.10502156833926378,0.25181726976367536,0.06781239544856066,0.28585878999309816
