step,elbo_joint,elbo_choice
23612,-4681.693359375,-6283.57177734375
23613,-4718.470703125,-6286.41943359375
23614,-4709.01220703125,-6289.5283203125
23615,-4692.10107421875,-6274.77001953125
23616,-4691.55322265625,-6302.39013671875
23617,-4665.74365234375,-6287.00439453125
23618,-4760.236328125,-6308.55517578125
23619,-4648.599609375,-6290.2734375
23620,-4717.44970703125,-6306.70654296875
23621,-4648.48779296875,-6306.95263671875
23622,-4638.49267578125,-6315.58740234375
23623,-4704.37451171875,-6294.1708984375
23624,-4752.25439453125,-6293.29931640625
23625,-4693.626953125,-6299.28173828125
23626,-4686.2216796875,-6329.3193359375
23627,-4686.76904296875,-6300.2265625
23628,-4739.8466796875,-6266.14208984375
23629,-4737.630859375,-6278.4990234375
23630,-4757.3583984375,-6305.71435546875
23631,-4701.34130859375,-6287.19580078125
23632,-4655.91845703125,-6283.88134765625
23633,-4686.9697265625,-6298.7548828125
23634,-4683.009765625,-6289.044921875
23635,-4718.4013671875,-6261.33203125
23636,-4657.64013671875,-6301.7607421875
23637,-4725.21435546875,-6330.83056640625
23638,-4699.12548828125,-6264.21337890625
23639,-4692.923828125,-6293.21923828125
23640,-4680.58203125,-6264.1337890625
23641,-4722.41650390625,-6284.55859375
23642,-4694.49169921875,-6302.048828125
23643,-4690.349609375,-6288.30029296875
23644,-4724.05029296875,-6295.578125
23645,-4710.49755859375,-6315.15673828125
23646,-4712.60595703125,-6265.970703125
23647,-4724.50048828125,-6279.39892578125
23648,-4687.0107421875,-6288.3330078125
23649,-4682.849609375,-6313.54052734375
23650,-4696.46484375,-6288.65478515625
23651,-4693.375,-6287.85205078125
23652,-4691.8486328125,-6280.4599609375
23653,-4706.3837890625,-6283.06103515625
23654,-4656.49658203125,-6306.36572265625
23655,-4703.03515625,-6281.3515625
23656,-4758.56201171875,-6282.44091796875
23657,-4691.26171875,-6298.99658203125
23658,-4670.40478515625,-6290.453125
23659,-4669.0439453125,-6322.3388671875
23660,-4673.6728515625,-6286.669921875
23661,-4738.96142578125,-6282.86474609375
23662,-4676.81396484375,-6301.8857421875
23663,-4694.08203125,-6278.5419921875
23664,-4709.96240234375,-6307.03515625
23665,-4729.02978515625,-6304.873046875
23666,-4684.6162109375,-6278.92431640625
23667,-4669.87353515625,-6290.2197265625
23668,-4688.0458984375,-6321.35693359375
23669,-4675.453125,-6290.6279296875
23670,-4673.07373046875,-6279.7607421875
23671,-4713.04345703125,-6289.029296875
23672,-4699.81005859375,-6282.9111328125
23673,-4680.50537109375,-6327.68603515625
23674,-4658.275390625,-6297.27001953125
23675,-4674.26318359375,-6328.59375
23676,-4720.98779296875,-6305.3974609375
23677,-4706.638671875,-6288.8203125
23678,-4686.91162109375,-6296.0361328125
23679,-4669.30224609375,-6307.50048828125
23680,-4736.30859375,-6277.873046875
23681,-4704.84765625,-6304.79150390625
23682,-4649.17724609375,-6316.57275390625
23683,-4705.29541015625,-6294.6650390625
23684,-4701.6181640625,-6294.01220703125
23685,-4708.79052734375,-6314.1943359375
23686,-4673.48876953125,-6297.25927734375
23687,-4671.052734375,-6296.50390625
23688,-4700.7080078125,-6303.7919921875
23689,-4727.484375,-6283.80908203125
23690,-4733.06591796875,-6303.19921875
23691,-4700.6181640625,-6289.8779296875
23692,-4691.99853515625,-6300.73876953125
23693,-4689.3203125,-6286.77294921875
23694,-4704.880859375,-6285.578125
23695,-4671.23828125,-6285.10205078125
23696,-4972.43505859375,-6279.080078125
23697,-4750.2109375,-6303.818359375
23698,-4722.4609375,-6297.31005859375
23699,-4742.04052734375,-6323.25927734375
23700,-4698.72705078125,-6339.53564453125
23701,-4655.9951171875,-6296.6416015625
23702,-4710.83740234375,-6300.60400390625
23703,-4692.884765625,-6291.720703125
23704,-4696.904296875,-6283.31689453125
23705,-4748.59375,-6308.73486328125
23706,-4682.21435546875,-6286.984375
23707,-4677.46923828125,-6338.75634765625
23708,-4723.3115234375,-6306.8291015625
23709,-4681.3515625,-6284.03369140625
23710,-4648.99755859375,-6304.173828125
23711,-4741.76953125,-6295.22998046875
23712,-4700.541015625,-6299.79150390625
23713,-4644.8955078125,-6265.0224609375
23714,-4658.35498046875,-6305.9267578125
23715,-4659.14111328125,-6282.5576171875
23716,-4724.46923828125,-6282.51513671875
23717,-4678.1806640625,-6286.23388671875
23718,-4705.36962890625,-6285.87255859375
23719,-4699.0390625,-6273.89794921875
23720,-4667.212890625,-6273.9912109375
23721,-4685.75,-6319.46142578125
23722,-4674.37353515625,-6305.2744140625
23723,-4755.26318359375,-6323.26611328125
23724,-4740.45947265625,-6307.2724609375
23725,-4714.5478515625,-6299.08447265625
23726,-4693.7392578125,-6265.26904296875
23727,-4684.60546875,-6286.2333984375
23728,-4717.95068359375,-6301.4677734375
23729,-4674.1513671875,-6292.62890625
23730,-4687.9482421875,-6301.40966796875
23731,-4706.45751953125,-6289.14013671875
23732,-4702.44775390625,-6300.8291015625
23733,-4714.83203125,-6324.736328125
23734,-4673.6884765625,-6282.955078125
23735,-4692.3984375,-6283.86962890625
23736,-4727.70166015625,-6313.32177734375
23737,-4723.34521484375,-6304.98681640625
23738,-4716.77099609375,-6306.7587890625
23739,-4690.71484375,-6281.501953125
23740,-4697.65966796875,-6330.62353515625
23741,-4739.015625,-6313.3212890625
23742,-4718.62353515625,-6296.9697265625
23743,-4678.49072265625,-6290.77587890625
23744,-4716.138671875,-6314.62060546875
23745,-4674.66064453125,-6271.24169921875
23746,-4671.17529296875,-6324.708984375
23747,-4677.83984375,-6296.1005859375
23748,-4718.9482421875,-6288.43603515625
23749,-4682.49462890625,-6314.26416015625
23750,-4648.564453125,-6284.2724609375
23751,-4709.78271484375,-6315.7216796875
23752,-4694.31103515625,-6308.12158203125
23753,-4708.2587890625,-6250.435546875
23754,-4724.9580078125,-6292.232421875
23755,-4682.3896484375,-6312.654296875
23756,-4726.74462890625,-6298.99169921875
23757,-4736.97705078125,-6292.23828125
23758,-4698.00439453125,-6293.92138671875
23759,-4745.5029296875,-6292.99853515625
23760,-4733.9326171875,-6282.7470703125
23761,-4745.26318359375,-6307.38427734375
23762,-4735.1455078125,-6314.0908203125
23763,-4696.05322265625,-6280.91845703125
23764,-4678.2802734375,-6298.72412109375
23765,-4645.76416015625,-6286.8779296875
23766,-4670.77197265625,-6300.7412109375
23767,-4665.87548828125,-6299.83544921875
23768,-4701.48828125,-6332.6884765625
23769,-4692.58642578125,-6312.216796875
23770,-4739.12646484375,-6287.7060546875
23771,-4699.4970703125,-6275.513671875
23772,-4692.4931640625,-6282.50244140625
23773,-4712.0546875,-6299.9521484375
23774,-4720.10546875,-6285.7177734375
23775,-4678.9521484375,-6301.42578125
23776,-4655.39990234375,-6304.5166015625
23777,-4705.2119140625,-6291.0771484375
23778,-4677.275390625,-6285.12890625
23779,-4731.78466796875,-6269.03515625
23780,-4768.06396484375,-6280.46435546875
23781,-4652.73046875,-6300.41259765625
23782,-4699.802734375,-6283.54443359375
23783,-4678.11572265625,-6299.080078125
23784,-4710.671875,-6290.15966796875
23785,-4670.0341796875,-6296.77490234375
23786,-4698.056640625,-6279.39892578125
23787,-4701.08154296875,-6281.96484375
23788,-4741.01611328125,-6285.70751953125
23789,-4711.75048828125,-6278.4892578125
23790,-4703.73388671875,-6289.89599609375
23791,-4703.4306640625,-6321.41845703125
23792,-4854.75732421875,-6310.5263671875
23793,-4699.646484375,-6301.42431640625
23794,-4742.77099609375,-6291.615234375
23795,-4680.41552734375,-6290.25439453125
23796,-4644.130859375,-6307.6474609375
23797,-4708.59765625,-6274.83544921875
23798,-4681.1494140625,-6285.4560546875
23799,-4678.490234375,-6289.7548828125
23800,-4681.84326171875,-6278.2392578125
23801,-4691.37646484375,-6298.64990234375
23802,-4697.80859375,-6301.158203125
23803,-4694.4013671875,-6311.02490234375
23804,-4696.95458984375,-6303.646484375
23805,-4679.40380859375,-6302.5439453125
23806,-4699.5615234375,-6305.16064453125
23807,-4708.841796875,-6273.13037109375
23808,-4694.10888671875,-6297.62353515625
23809,-4733.61328125,-6318.06494140625
23810,-4690.68994140625,-6296.513671875
23811,-4740.91455078125,-6272.7001953125
23812,-4722.88330078125,-6282.2373046875
23813,-4773.61181640625,-6339.408203125
23814,-4735.7978515625,-6303.5673828125
23815,-4735.1953125,-6298.41943359375
23816,-4723.486328125,-6301.724609375
23817,-4756.939453125,-6296.2255859375
23818,-4734.2060546875,-6293.01025390625
23819,-4652.53369140625,-6296.97021484375
23820,-4735.4794921875,-6274.38232421875
23821,-4719.568359375,-6294.0576171875
23822,-4681.6396484375,-6289.8046875
23823,-4732.4345703125,-6307.17138671875
23824,-4701.63525390625,-6286.5166015625
23825,-4703.1611328125,-6271.79638671875
23826,-4664.533203125,-6305.29345703125
23827,-4683.51806640625,-6317.0458984375
23828,-4687.38818359375,-6293.1357421875
23829,-4712.494140625,-6279.6484375
23830,-4664.04345703125,-6283.8544921875
23831,-4712.89501953125,-6272.99365234375
23832,-4728.78955078125,-6306.34423828125
23833,-4651.80322265625,-6306.90673828125
23834,-4675.55615234375,-6303.30908203125
23835,-4718.11279296875,-6317.16552734375
23836,-4668.8349609375,-6304.0263671875
23837,-4783.8857421875,-6307.98095703125
23838,-4685.330078125,-6300.806640625
23839,-4790.14208984375,-6277.65380859375
23840,-4650.8447265625,-6291.07275390625
23841,-4694.2421875,-6288.177734375
23842,-4730.72802734375,-6290.10107421875
23843,-4710.18115234375,-6299.400390625
23844,-4698.2861328125,-6319.89453125
23845,-4826.85791015625,-6276.40966796875
23846,-4668.43994140625,-6289.583984375
23847,-4711.8818359375,-6286.25
23848,-4662.3603515625,-6315.34521484375
23849,-4657.56103515625,-6287.66943359375
23850,-4727.24658203125,-6298.33447265625
23851,-4672.0693359375,-6307.87939453125
23852,-4717.0732421875,-6297.9326171875
23853,-4713.37744140625,-6292.2333984375
23854,-4823.48193359375,-6325.65771484375
23855,-4685.59619140625,-6265.6494140625
23856,-4646.380859375,-6310.18212890625
23857,-4764.7041015625,-6317.638671875
23858,-4692.140625,-6302.21923828125
23859,-4706.27001953125,-6278.19873046875
23860,-4705.830078125,-6296.02001953125
23861,-4730.04052734375,-6285.24609375
23862,-4696.79248046875,-6306.42578125
23863,-4733.8740234375,-6283.58349609375
23864,-4696.7744140625,-6290.03857421875
23865,-4710.82666015625,-6317.50537109375
23866,-4799.7001953125,-6284.38330078125
23867,-4700.97119140625,-6319.31591796875
23868,-4723.556640625,-6273.83837890625
23869,-4670.06005859375,-6286.63525390625
23870,-4714.212890625,-6301.6572265625
23871,-4678.25390625,-6291.68212890625
23872,-4730.412109375,-6317.27490234375
23873,-4736.974609375,-6300.55078125
23874,-4657.72119140625,-6310.33447265625
23875,-4642.84619140625,-6287.54248046875
23876,-4701.47265625,-6308.76416015625
23877,-4693.63671875,-6330.39013671875
23878,-4661.48828125,-6279.05810546875
23879,-4700.2177734375,-6267.3984375
23880,-4724.19775390625,-6283.13916015625
23881,-4682.06201171875,-6302.935546875
23882,-4726.14599609375,-6296.32861328125
23883,-4679.2607421875,-6290.9384765625
23884,-4693.47314453125,-6283.69970703125
23885,-4649.89599609375,-6272.91015625
23886,-4675.81103515625,-6272.50732421875
23887,-4653.1962890625,-6292.32373046875
23888,-4683.4140625,-6297.93310546875
23889,-4739.8837890625,-6304.51171875
23890,-4717.22998046875,-6271.53759765625
23891,-4691.79345703125,-6287.4140625
23892,-4700.9501953125,-6292.43115234375
23893,-4689.2548828125,-6293.47412109375
23894,-4676.08203125,-6291.0751953125
23895,-4683.943359375,-6265.60595703125
23896,-4714.39501953125,-6288.58203125
23897,-4695.82958984375,-6297.865234375
23898,-4729.525390625,-6309.0595703125
23899,-4690.02001953125,-6296.89599609375
23900,-4678.9033203125,-6270.92578125
23901,-4644.27197265625,-6289.07275390625
23902,-4669.9921875,-6286.0078125
23903,-4688.4970703125,-6286.76123046875
23904,-4709.6875,-6285.119140625
23905,-4662.58251953125,-6322.99169921875
23906,-4688.86328125,-6312.09375
23907,-4692.533203125,-6301.40234375
23908,-4709.62841796875,-6289.81005859375
23909,-4697.3466796875,-6314.0068359375
23910,-4692.89111328125,-6280.88818359375
23911,-4667.6650390625,-6291.83056640625
23912,-4712.02099609375,-6279.04736328125
23913,-4723.220703125,-6286.8037109375
23914,-4700.8056640625,-6297.66455078125
23915,-4759.8125,-6292.08984375
23916,-4680.98486328125,-6270.77587890625
23917,-4676.0107421875,-6271.3134765625
23918,-4703.21826171875,-6314.03955078125
23919,-4706.912109375,-6315.37744140625
23920,-4712.1708984375,-6287.59765625
23921,-4641.38232421875,-6293.171875
23922,-4692.955078125,-6267.7666015625
23923,-4697.93115234375,-6292.380859375
23924,-4772.4423828125,-6296.09228515625
23925,-4711.310546875,-6317.1884765625
23926,-4687.1611328125,-6320.63671875
23927,-4685.35595703125,-6308.662109375
23928,-4688.87060546875,-6280.82080078125
23929,-4705.685546875,-6272.91845703125
23930,-4704.02001953125,-6258.97705078125
23931,-4689.25244140625,-6314.87158203125
23932,-4684.21875,-6282.80615234375
23933,-4750.62255859375,-6286.65380859375
23934,-4708.5986328125,-6304.15234375
23935,-4708.12109375,-6303.9794921875
23936,-4688.38916015625,-6299.96728515625
23937,-4716.109375,-6301.4345703125
23938,-4659.109375,-6280.140625
23939,-4680.8671875,-6305.6767578125
23940,-4650.06201171875,-6276.67626953125
23941,-4678.15478515625,-6287.875
23942,-4660.3623046875,-6276.8173828125
23943,-4711.22802734375,-6295.41455078125
23944,-4695.8974609375,-6293.0595703125
23945,-4736.12646484375,-6317.62158203125
23946,-4673.00146484375,-6262.2880859375
23947,-4683.12109375,-6290.34033203125
23948,-4723.47705078125,-6286.24169921875
23949,-4673.556640625,-6291.966796875
23950,-4704.3388671875,-6287.3125
23951,-4686.70263671875,-6287.583984375
23952,-4685.65185546875,-6292.62548828125
23953,-4784.1708984375,-6290.728515625
23954,-4735.5234375,-6284.13037109375
23955,-4634.810546875,-6293.60498046875
23956,-4708.39794921875,-6298.20654296875
23957,-4687.55126953125,-6266.9833984375
23958,-4683.3154296875,-6312.94580078125
23959,-4711.14697265625,-6294.24951171875
23960,-4722.73486328125,-6293.0048828125
23961,-4721.78466796875,-6317.1162109375
23962,-4690.17724609375,-6279.3916015625
23963,-4722.7841796875,-6305.79345703125
23964,-4730.4375,-6292.56494140625
23965,-4688.19677734375,-6313.85546875
23966,-4675.9072265625,-6308.37255859375
23967,-4689.689453125,-6283.6025390625
23968,-4709.70703125,-6287.17333984375
23969,-4739.7861328125,-6294.77099609375
23970,-4709.71875,-6281.71142578125
23971,-4709.12841796875,-6298.0703125
23972,-4691.55615234375,-6280.54150390625
23973,-4657.4970703125,-6298.88427734375
23974,-4679.07958984375,-6310.421875
23975,-4680.33642578125,-6302.6201171875
23976,-4642.33935546875,-6281.51953125
23977,-4713.9912109375,-6284.54150390625
23978,-4663.296875,-6274.60302734375
23979,-4665.11328125,-6297.98974609375
23980,-4698.46728515625,-6289.97705078125
23981,-4688.03759765625,-6290.572265625
23982,-4675.0654296875,-6302.783203125
23983,-4661.5087890625,-6304.09619140625
23984,-4729.18212890625,-6305.3837890625
23985,-4712.99267578125,-6286.26806640625
23986,-4697.5947265625,-6292.16259765625
23987,-4702.8017578125,-6278.763671875
23988,-4666.78515625,-6326.92236328125
23989,-4674.72119140625,-6293.1923828125
23990,-4697.05908203125,-6315.30419921875
23991,-4722.29736328125,-6295.279296875
23992,-4672.9736328125,-6272.86181640625
23993,-4653.99267578125,-6304.3505859375
23994,-4713.90576171875,-6303.5556640625
23995,-4635.68896484375,-6283.7255859375
23996,-4665.306640625,-6332.16845703125
23997,-4727.6689453125,-6281.716796875
23998,-4654.0400390625,-6274.728515625
23999,-4672.66015625,-6283.79638671875
24000,-4707.162109375,-6268.71044921875
24001,-4651.4033203125,-6314.15283203125
24002,-4688.73193359375,-6326.078125
24003,-4687.8310546875,-6286.89990234375
24004,-4666.5,-6295.8466796875
24005,-4712.259765625,-6318.5048828125
24006,-4723.56298828125,-6319.0849609375
24007,-4728.40478515625,-6311.44677734375
24008,-4709.3427734375,-6284.14013671875
24009,-4810.30712890625,-6275.20166015625
24010,-4657.66943359375,-6279.54736328125
24011,-4701.6650390625,-6270.13818359375
24012,-4695.6416015625,-6297.86865234375
24013,-4720.10498046875,-6299.6611328125
24014,-4691.32275390625,-6300.69921875
24015,-4698.48583984375,-6319.00927734375
24016,-4725.3095703125,-6280.2626953125
24017,-4684.77099609375,-6284.0908203125
24018,-4768.45947265625,-6304.35546875
24019,-4750.6474609375,-6307.62939453125
24020,-4791.68115234375,-6268.18798828125
24021,-4676.7353515625,-6257.04296875
24022,-4676.697265625,-6340.6142578125
24023,-4715.67919921875,-6311.05419921875
24024,-4694.798828125,-6294.76123046875
24025,-4671.98828125,-6281.052734375
24026,-4702.8505859375,-6290.12451171875
24027,-4703.130859375,-6275.4609375
24028,-4652.91064453125,-6286.97021484375
24029,-4713.2529296875,-6308.11376953125
24030,-4651.4072265625,-6295.60595703125
24031,-4688.5361328125,-6299.02490234375
24032,-4685.30029296875,-6285.53466796875
24033,-4706.11328125,-6268.87109375
24034,-4635.04052734375,-6286.80322265625
24035,-4700.2451171875,-6285.3681640625
24036,-4705.896484375,-6320.27978515625
24037,-4685.4951171875,-6285.25439453125
24038,-4657.943359375,-6287.173828125
24039,-4673.9365234375,-6268.29150390625
24040,-4703.13525390625,-6307.16845703125
24041,-4692.09765625,-6277.3662109375
24042,-4697.078125,-6289.01171875
24043,-4668.615234375,-6306.9970703125
24044,-4700.83447265625,-6310.35693359375
24045,-4659.32958984375,-6297.3603515625
24046,-4693.79638671875,-6304.0869140625
24047,-4658.34130859375,-6280.42041015625
24048,-4702.158203125,-6307.49267578125
24049,-4674.09765625,-6283.69580078125
24050,-4706.34033203125,-6301.236328125
24051,-4678.66748046875,-6305.5791015625
24052,-4691.88330078125,-6303.47119140625
24053,-4713.9638671875,-6307.3330078125
