subj,k,beta,c_death
203,2.003309862446016,5.352541907356177,1015.7247469458803
204,1.0964341636710588,3.9653909789900936,549.6736431531684
205,0.8973133042595965,6.090318525875853,1630.4485685637608
206,4.252993851599152,12.490728254758178,23.749505045118344
207,3.037782410841969,4.041417358240667,372.3444719493773
208,1.4176785735880226,2.364526914762422,592.615063152467
209,2.131897058108125,2.554930846041522,175.58687524185476
210,1.749003438553919,2.3855422244466036,197.2618151457947
211,0.7665530045091083,5.35621576903176,15.318951105436684
212,0.720802238585157,3.7790778876605025,47.69419391999513
213,1.770096298864455,4.80149938373833,747.0732432182403
214,0.8216275295909399,4.0067410464711175,1003.8947180340109
215,2.1708822948381217,5.019525205814275,32.776221545046816
216,2.3271021298779275,3.6370283340413834,971.1012492630631
217,1.7395689018913076,2.1156743814697165,1555.0166977622978
218,0.6558670253277792,4.92792746608834,106.807905290745
219,1.1631865357624667,6.722336902996409,28.137523989936604
220,1.7789364538714376,4.668085752735101,30.713619539608814
221,1.644503194616779,4.777511914874121,115.91529797658775
222,1.3658438065200564,9.074875761908148,1494.3893405672802
223,1.6542757878855754,1.4796702512132653,1526.9529277929062
224,0.879083624425434,2.087669128083807,357.52142185000787
225,0.773281445445336,4.6741207441675545,426.91967869918483
226,5.472925402354935,5.469402231559706,130.0949537800406
227,1.4225668794994712,3.415254472614561,450.9308243360942
228,1.9505016929654608,3.3558493157814153,46.5898858677515
229,0.645749859599559,4.95510070783883,460.9983042054613
230,1.5006857640217,6.105089931516842,149.07931093570542
231,0.867168970261751,4.808780647571245,40.83485827902557
232,2.170908524676233,1.4737521723898326,19.524127645792806
233,1.2300836361622811,4.581467713923728,40.65768129881031
234,1.7043695098488578,8.77940570298849,484.1497249632296
235,1.5194572496731866,2.3278834404030047,326.50848799506645
236,1.2166909536272343,6.218129192750666,33.74405996107084
237,1.577290887514443,3.101122132138935,537.0609578945437
238,0.6644599514757626,2.1940252441479973,901.1039196637048
239,1.7808435433847918,2.2223891032122918,20.737888439409378
240,2.7433254011472297,3.1639930141811132,53.39786438803545
241,1.3395855124531664,3.6933736558651966,91.23091222651465
242,0.8266131570584201,6.824418028369748,31.556083613921178
243,1.5756845952069216,7.016135027571289,368.24720313165
244,0.8905005039014106,4.544119500455242,333.15562928493233
245,2.6254909847604906,3.092587829786733,255.54820987228456
246,1.734365720020691,7.066009514676434,98.161512069722
247,2.2144117868504396,1.9283357039408877,75.75107245537976
248,1.6479882887334514,2.337938379013111,145.2217184706099
249,1.247737679653123,3.3863912675796364,54.738943236640566
250,1.6741595155688649,2.5097716401402512,12.308784304187954
251,1.0393290399365696,2.80887042354666,299.2697612844527
252,1.6665855177566005,2.2982784682125756,30.42309697589509
253,1.4270440776693116,8.27313303144599,490.73913534058113
254,1.585327854833465,2.267081328350521,8.324725341478961
255,1.394769426948387,1.5654969255163824,50.053929177606584
256,2.2917129094731106,2.0399423383654867,175.49491142687185
257,1.524289090803203,3.5711561369526765,1667.4792156332303
258,1.0176632157718943,3.774228359371487,47.85704251283467
259,2.112406376104914,11.515471756986438,147.7395991858946
260,1.36377195302913,5.897539378123062,68.04035262725195
261,0.634707610538694,5.598931041733291,55.91228021341758
262,2.0603820019866967,4.510882607521879,108.17328615624118
263,3.5227928400825794,3.609417736121658,161.87899727006226
264,1.3584332999745272,2.951992278540164,23.82991809435975
265,1.1922750054329865,3.6696997263111153,756.1669155952509
266,1.1142591288061885,4.659668531801777,29.304725660506264
267,1.2952378350736093,2.8123571944492927,719.0117560761146
268,2.836085920211182,4.053349075200017,109.02868978565377
269,1.1175329311152016,6.127169276893845,295.3145265396496
270,8.695147998411732,5.724336429031838,205.93589374776212
271,1.004137821835657,3.7366216651695745,48.54118327467853
272,2.374820507689117,2.664600701994119,511.06796795525014
273,1.9808632173449432,8.262749282221632,58.04204195309652
274,0.799915505490695,10.333765307758949,216.69518020923377
275,2.777505279639363,4.771919107969932,109.46592087218816
276,1.671163083199604,3.5613031737618273,35.283156429335556
277,1.284134920996003,6.025345217852414,56.17168023891398
278,0.9354261012509244,2.0898730454172507,30.243806308244523
279,1.1979011337861454,4.8142165722698955,32.8699320279365
280,1.73388670249045,4.3095153977969565,1514.964695633483
281,1.3223956119535571,5.589260623946345,97.16424244747002
282,2.6960154031851733,3.2046513517916964,124.17032931443556
283,1.2834837021152554,4.342051608924296,1436.2211686246437
284,5.940078386406729,14.304633121255426,638.8669622678653
285,1.2263503676243208,5.679642059020597,15.671948070027272
286,1.4864227962594523,4.7325633224575006,50.80695370144519
287,1.9797297493011539,5.240278230440212,111.31725078286485
288,4.054569339172463,3.7598491438674144,89.2916586655907
289,1.1195255908320105,4.771761931729389,21.117023271276253
290,1.8538532359885322,4.884237667952349,21.908544816273473
291,1.4937598521679276,2.6411637905907117,42.87800463288205
292,5.471235071949658,5.337623729063222,78.32821044188462
293,1.599816564782675,1.939826317245633,266.57385953461903
