subject,mean,median,std,hdi_lower,hdi_upper
227,0.3426931411472839,0.30845323167235916,0.18813546779759655,0.049742314379907115,0.6894735602749497
228,0.4808890319663476,0.44024231602384256,0.25887642798877464,0.05717976205425099,0.943222112966734
229,1.6900758136243945,1.6830387918256582,0.43338155977899223,0.8854084716168138,2.503358843593006
230,1.4308284010194445,1.3862126498250875,0.5258159073973596,0.5000225901215253,2.434017833064793
231,1.1868154372961883,1.1666659603102563,0.42177507460164987,0.38379700129381666,1.963503984090384
232,0.23465539480002423,0.20968827432720977,0.13131136554282885,0.03527305544512287,0.4744331458233144
233,1.0301390001670585,1.0055249227188643,0.42619482101661216,0.23450151427833277,1.7835759469606118
234,2.518625516103385,2.391221220702403,0.9994406128570295,0.7869008911958262,4.361850969419589
235,0.3155608269164669,0.28432534228243767,0.17256568322518423,0.04685969311984663,0.6311071207546887
236,1.643228009201578,1.5996767086579142,0.5460801944879897,0.6258838587196067,2.6706030903878615
237,0.39480476220281285,0.3564479044450223,0.21943424125461142,0.049087004801877374,0.7877801289193017
238,0.3827998928585288,0.3469097368743437,0.21137843014766117,0.0495923367531975,0.7703161864258312
239,0.2718360939172165,0.24523508601975053,0.14931948845769136,0.03972266424069587,0.5477246691265554
240,0.4914592340752256,0.4597729670514626,0.2507457937703068,0.06633155349752208,0.936627317099766
241,0.6820175518824886,0.6487818680368258,0.33105451877254577,0.09683386589110071,1.2678179309182909
242,2.5310552268046003,2.4886909169987073,0.6717543770058273,1.2849237246053475,3.7939063590332216
243,1.889005309798054,1.8373911270090977,0.648413794923642,0.7722641647046574,3.1468203204523673
244,1.1581276398068858,1.1401507784884146,0.42160151093588866,0.3744754243112454,1.9479505449027836
245,0.4432752152670911,0.40834541446471,0.23382532375866918,0.06744014866650637,0.877876125493285
246,1.491929686642494,1.4240490654258928,0.5819237904397043,0.45071262557730835,2.5721439845829424
247,0.2385172216838003,0.21465397337989053,0.13083647113102734,0.037276143188458025,0.47721614503236737
248,0.33405033877908374,0.2974911881108,0.1890191809286043,0.037227854241171796,0.680954509772572
249,0.5664576468313337,0.5262157505712444,0.2902527066393231,0.08254241973703227,1.092458995020837
250,0.29696228715622375,0.2674804631675656,0.1666902431648824,0.03976844913454044,0.6028366362408575
251,0.46311858007735307,0.42104204952351754,0.25623265896856107,0.04749632558612334,0.9304868838937644
252,0.361579445925895,0.32637423900592677,0.20155825152190113,0.04247808764427892,0.7276895562691371
253,2.0602929165734456,1.9810127529854644,0.7955535559590335,0.6096657824047287,3.4992623668107776
254,0.29712123997141987,0.26756823125125695,0.16276562863033628,0.03614733593918519,0.5856579335777494
255,0.19723288197137065,0.17551027855541806,0.1105554807679084,0.027703383068335915,0.396294076537898
256,0.2769184516985441,0.24762304648154046,0.15622088745477328,0.04171003612639187,0.5667680785455056
257,0.5525737866490232,0.520586794811281,0.27315388753481934,0.08887498107295455,1.04890976076466
258,0.6544863557181007,0.6264692694264372,0.30730265233292575,0.11651809045207447,1.2102940506862265
259,3.8164621378299115,3.240487243584374,2.404048906488874,0.6882529388024846,7.908078490344258
